date,location,PM10,PM2.5,Ozon,CO,NO2,NO,Air temperature 2 m above ground daily mean,Air temperature 2 m above ground daily maximum,Air temperature 2 m above ground daily minimum,Air temperature at 5 cm above grass daily mean,Air temperature at 5 cm above grass daily maximum,Air temperature at 5 cm above grass daily minimum,Relative air humidity 2 m above ground daily mean,Vapour pressure 2 m above ground daily mean,Atmospheric pressure at barometric altitude (QFE) daily mean,Pressure reduced to sea level (QFF) daily mean,Geopotential height of the 850 hPA level daily mean,Geopotential height of the 700 hPA level daily mean,Pressure reduced to sea level according to standard atmosphere (QNH) daily mean,Wind speed scalar daily mean in m/s,Gust peak (one second) daily maximum in m/s,Wind speed scalar daily mean in km/h,Gust peak (one second) daily maximum in km/h,Gust peak (three seconds) daily maximum in m/s,Gust peak (three seconds) daily maximum in km/h,Foehn index daily value,Precipitation daily total 6 UTC - 6 UTC following day,Precipitation daily total 0 UTC - 0 UTC,Snow depth (automatic measurement) morning measurement at 6 UTC,Global radiation daily mean,Longwave incoming radiation daily mean,Sunshine duration daily total,Sunshine duration in relation to absolute daily total,Reference evaporation from FAO daily total,Cooling Degree Day (CDD),Wind direction daily mean,Heating degrees (HGT12/20),Heating degrees (ATD12/12),"Hydrologic registration (hydrologic balance, R-ETS) daily total"
2022-09-30,St. Gallen,10.61,7.04,21.22,,21.02,10.26,7.7,9.0,5.8,7.6,9.9,3.7,94.3,9.9,922.0,,1443.0,,1011.9,0.9,4.7,3.2,16.9,4.6,16.6,0.0,0.0,0.1,0.0,35,,0,0,0.6,0.0,117,12.3,4.3,0.0
2022-10-01,St. Gallen,6.75,4.58,22.57,,17.95,7.17,9.5,11.6,6.7,8.6,10.8,4.6,87.7,10.5,927.4,,1494.8,,1017.7,3.0,13.1,10.8,47.2,12.8,46.1,0.0,17.9,17.9,0.0,25,,0,0,0.8,0.0,223,10.5,2.5,17.7
2022-10-02,St. Gallen,5.3,3.23,26.03,,10.41,4.33,13.7,17.0,10.4,13.1,18.3,10.3,82.9,12.9,932.5,,1551.5,,1023.2,3.8,14.9,13.7,53.6,13.9,50.0,0.0,17.5,15.6,0.0,81,,108,17,1.5,0.0,247,0.0,0.0,15.1
2022-10-03,St. Gallen,15.09,5.96,31.4,,23.14,11.21,10.1,12.2,7.5,10.1,15.8,2.9,88.1,10.8,935.5,,1567.5,,1026.4,1.2,5.2,4.3,18.7,4.9,17.6,0.0,0.0,1.9,0.0,96,,10,2,1.1,0.0,54,9.9,1.9,1.7
2022-10-04,St. Gallen,12.78,7.64,18.31,,22.27,13.68,9.8,13.6,6.3,9.1,19.7,2.3,86.9,10.5,933.4,,1548.4,,1024.2,1.0,4.7,3.6,16.9,4.6,16.6,0.0,0.0,0.0,0.0,143,,372,59,1.3,0.0,135,10.2,2.2,-0.9
2022-10-05,St. Gallen,11.44,4.92,35.62,,31.76,25.16,16.4,20.9,11.4,13.4,25.5,4.3,46.8,8.7,934.5,,1577.1,,1025.3,2.0,8.5,7.2,30.6,8.2,29.5,0.0,0.0,0.0,0.0,190,,626,100,2.6,0.0,214,0.0,0.0,-4.5
2022-10-06,St. Gallen,13.48,7.35,36.84,,26.3,10.91,14.4,16.8,11.2,13.2,22.6,6.1,74.5,12.1,939.4,,1614.2,,1030.6,1.6,6.8,5.8,24.5,6.4,23.0,0.0,0.0,0.0,0.0,172,,602,97,1.8,0.0,162,0.0,0.0,-2.2
2022-10-07,St. Gallen,17.45,11.73,25.13,,25.22,9.04,12.7,15.5,10.4,12.4,21.5,7.4,87.3,12.7,934.7,,1567.4,,1025.5,1.5,4.7,5.4,16.9,4.6,16.6,0.0,0.0,0.0,0.0,120,,320,53,1.3,0.0,198,0.0,0.0,-0.7
2022-10-08,St. Gallen,15.02,9.43,25.8,,26.53,8.5,13.1,15.2,9.7,12.6,17.5,9.1,85.3,12.9,932.7,,1551.1,,1023.4,1.6,6.2,5.8,22.3,6.1,22.0,0.0,1.2,1.2,0.0,41,,0,0,0.9,0.0,198,0.0,0.0,1.0
2022-10-09,St. Gallen,12.64,8.57,18.32,,12.41,3.77,8.9,10.3,7.7,8.2,11.5,4.1,95.4,10.9,930.7,,1522.0,,1021.2,0.8,4.2,2.9,15.1,4.2,15.1,0.0,0.0,0.0,0.0,25,,0,0,0.6,0.0,45,11.1,3.1,-0.1
2022-10-10,St. Gallen,12.63,6.18,22.01,,29.19,16.2,13.4,17.5,9.2,12.0,23.5,5.8,80.2,12.3,930.5,,1532.9,,1021.0,1.4,5.2,5.0,18.7,4.7,16.9,0.0,0.0,0.0,0.0,110,,164,27,1.3,0.0,194,0.0,0.0,-0.7
2022-10-11,St. Gallen,17.21,9.01,26.58,,27.09,16.24,12.7,15.5,10.3,13.0,20.5,8.4,88.8,13.0,933.3,,1555.2,,1024.0,1.2,5.5,4.3,19.8,5.4,19.4,0.0,0.1,0.0,0.0,125,,324,55,1.2,0.0,32,0.0,0.0,-0.6
2022-10-12,St. Gallen,20.79,13.34,20.52,,18.64,8.59,11.2,12.8,10.0,11.8,14.8,7.5,95.1,12.6,933.4,,1551.9,,1024.1,0.9,3.1,3.2,11.2,3.0,10.8,0.0,0.0,0.1,0.0,45,,0,0,0.7,0.0,34,8.8,0.8,0.0
2022-10-13,St. Gallen,16.93,10.31,25.38,,20.42,8.67,11.6,15.3,8.4,11.2,18.3,4.8,87.8,12.0,931.5,,1536.8,,1022.1,1.4,6.5,5.0,23.4,6.3,22.7,0.0,5.1,5.1,0.0,91,,103,18,1.0,0.0,180,8.4,0.4,4.8
2022-10-14,St. Gallen,8.72,4.88,24.64,,23.36,8.91,12.2,15.0,10.2,11.7,16.2,9.5,87.8,12.5,927.5,,1502.8,,1017.8,1.7,6.0,6.1,21.6,5.7,20.5,0.0,14.3,11.7,0.0,49,,0,0,0.9,0.0,185,0.0,0.0,11.5
2022-10-15,St. Gallen,6.54,3.82,21.01,,15.82,7.27,14.8,17.4,12.7,13.7,20.9,9.9,77.1,12.9,925.9,,1495.3,,1016.0,2.6,10.7,9.4,38.5,10.3,37.1,0.0,0.0,2.6,0.0,82,,92,16,1.5,0.0,213,0.0,0.0,2.1
2022-10-16,St. Gallen,8.24,4.42,23.24,,25.67,12.48,16.7,20.4,13.8,13.9,25.6,7.9,61.2,11.6,930.8,,1544.4,,1021.3,1.3,4.6,4.7,16.6,4.5,16.2,0.0,0.0,0.0,0.0,141,,428,75,1.7,0.0,129,0.0,0.0,-2.1
2022-10-17,St. Gallen,13.01,6.41,29.72,,36.22,24.82,15.5,18.6,12.9,12.3,23.7,6.9,67.7,11.9,936.3,,1590.5,,1027.3,1.2,3.7,4.3,13.3,3.6,13.0,0.0,0.0,0.0,0.0,151,,558,99,1.5,0.0,149,0.0,0.0,-2.1
2022-10-18,St. Gallen,16.23,7.99,28.98,,33.07,15.95,16.1,20.3,12.9,13.7,23.6,7.6,73.7,13.5,937.9,,1606.4,,1029.0,1.4,6.6,5.0,23.8,6.5,23.4,0.0,0.0,0.0,0.0,131,,441,79,1.5,0.0,180,0.0,0.0,-1.4
2022-10-19,St. Gallen,18.23,10.64,22.05,,24.12,13.64,12.3,15.3,9.9,11.6,19.1,5.5,93.7,13.4,933.6,,1556.9,,1024.3,0.8,5.3,2.9,19.1,5.1,18.4,0.0,0.0,0.0,0.0,94,,175,32,0.9,0.0,27,0.0,0.0,-0.2
2022-10-20,St. Gallen,23.11,13.46,20.05,,25.66,16.32,12.8,17.2,10.0,12.6,16.3,10.4,88.7,13.0,928.4,,1512.3,,1018.7,1.3,7.0,4.7,25.2,6.9,24.8,20.0,0.0,0.0,0.0,53,,14,3,0.9,0.0,189,0.0,0.0,-0.2
2022-10-21,St. Gallen,15.29,8.37,23.02,,26.61,12.16,13.2,15.8,11.8,12.1,14.5,9.7,86.7,13.2,925.9,,1491.5,,1016.1,1.9,11.5,6.8,41.4,10.9,39.2,0.0,20.0,8.5,0.0,30,,0,0,0.9,0.0,185,0.0,0.0,8.3
2022-10-22,St. Gallen,7.16,3.98,30.25,,20.86,6.44,13.4,16.8,10.2,11.2,21.2,6.8,75.1,11.5,929.1,,1520.0,,1019.4,1.5,12.7,5.4,45.7,12.3,44.3,0.0,0.1,11.6,0.0,113,,382,71,1.2,0.0,173,0.0,0.0,10.5
2022-10-23,St. Gallen,11.09,5.43,23.98,,22.82,10.97,14.9,21.6,10.7,12.8,21.6,6.2,65.0,11.0,927.1,,1506.5,,1017.3,2.2,18.4,7.9,66.2,17.8,64.1,120.0,4.6,4.6,0.0,96,,218,41,1.8,0.0,197,0.0,0.0,3.6
2022-10-24,St. Gallen,9.64,4.88,34.08,,29.59,10.26,13.2,16.5,10.8,11.0,13.1,8.3,76.5,11.5,928.6,,1515.3,,1019.0,2.4,11.4,8.6,41.0,10.8,38.9,0.0,10.6,9.5,0.0,17,,0,0,1.2,0.0,183,0.0,0.0,9.3
2022-10-25,St. Gallen,11.63,5.37,30.82,,32.37,16.32,12.5,14.8,9.9,10.5,19.0,6.2,78.2,11.3,930.4,,1529.0,,1020.9,1.4,7.0,5.0,25.2,6.9,24.8,0.0,0.8,1.1,0.0,125,,475,90,1.0,0.0,153,0.0,0.0,0.0
2022-10-26,St. Gallen,15.62,6.9,29.94,,33.34,13.84,15.0,18.5,12.0,11.7,20.8,6.9,67.1,11.4,932.7,,1557.0,,1023.4,2.1,19.6,7.6,70.6,17.7,63.7,80.0,0.2,1.0,0.0,71,,231,44,1.5,0.0,184,0.0,0.0,0.1
2022-10-27,St. Gallen,22.85,11.11,27.92,,40.57,27.58,15.1,18.1,11.1,11.5,21.5,4.8,64.9,11.1,936.5,,1591.0,,1027.5,1.0,5.4,3.6,19.4,5.3,19.1,0.0,0.0,0.0,0.0,123,,444,85,1.1,0.0,162,0.0,0.0,-1.6
2022-10-28,St. Gallen,18.87,8.51,28.89,,45.59,36.59,17.2,21.7,13.8,13.2,22.6,7.7,54.6,10.7,936.6,,1598.0,,1027.6,1.3,5.9,4.7,21.2,5.7,20.5,0.0,0.0,0.0,0.0,89,,216,42,1.4,0.0,159,0.0,0.0,-1.1
2022-10-29,St. Gallen,21.98,10.9,25.37,,39.47,30.98,17.8,22.6,14.8,13.9,26.0,8.8,58.2,11.9,935.0,,1585.4,,1025.8,0.7,2.9,2.5,10.4,2.9,10.4,0.0,0.0,0.0,0.0,108,,464,90,1.1,0.0,180,0.0,0.0,-1.8
2022-10-30,St. Gallen,19.8,9.92,22.63,,31.89,20.63,15.9,17.9,13.4,11.3,19.5,6.7,58.0,10.5,932.7,,1558.9,,1023.3,0.7,2.3,2.5,8.3,2.2,7.9,0.0,0.0,0.0,0.0,70,,98,19,0.9,0.0,158,0.0,0.0,-0.7
2022-10-31,St. Gallen,21.52,11.25,25.9,,39.47,30.07,13.5,15.9,11.8,9.4,20.6,4.6,68.1,10.6,930.3,,1531.5,,1020.8,0.7,3.9,2.5,14.0,3.8,13.7,0.0,0.0,0.0,0.0,97,,390,77,0.8,0.0,198,0.0,0.0,-1.2
2022-11-01,St. Gallen,14.55,8.22,27.2,,18.62,6.81,13.0,14.9,9.6,10.7,16.6,5.1,72.2,10.8,932.0,,1544.7,,1022.6,2.1,10.6,7.6,38.2,10.2,36.7,0.0,0.0,0.0,0.0,54,,38,8,1.0,0.0,222,0.0,0.0,-0.3
2022-11-02,St. Gallen,11.3,6.47,30.84,,32.24,13.1,10.1,12.8,6.5,8.1,12.9,1.7,80.4,9.9,934.4,,1557.9,,1025.2,1.5,6.6,5.4,23.8,6.5,23.4,0.0,0.0,0.0,0.0,41,,119,24,0.7,0.0,219,9.9,1.9,-0.3
2022-11-03,St. Gallen,16.6,9.19,22.84,,33.42,28.22,8.5,12.8,5.8,6.9,14.4,0.1,85.9,9.6,924.2,,1463.3,,1014.2,1.5,17.1,5.4,61.6,16.3,58.7,0.0,2.4,2.0,0.0,78,,131,27,0.7,0.0,230,11.5,3.5,1.7
2022-11-04,St. Gallen,7.99,4.03,37.8,,21.92,6.82,7.1,9.6,5.1,6.2,14.1,4.2,75.8,7.6,920.2,,1424.9,,1009.9,1.7,12.9,6.1,46.4,12.6,45.4,0.0,4.8,5.0,0.0,64,,69,14,0.8,0.0,216,12.9,4.9,4.7
2022-11-05,St. Gallen,6.36,4.51,28.22,,19.55,6.8,4.7,7.6,2.3,3.9,8.2,-1.2,90.5,7.7,929.0,,1495.8,,1019.4,2.1,6.6,7.6,23.8,6.3,22.7,0.0,5.2,5.4,0.0,27,,24,5,0.6,0.0,216,15.3,7.3,5.3
2022-11-06,St. Gallen,8.1,6.0,20.59,,17.69,7.1,5.6,11.5,0.4,4.2,9.8,-1.9,77.9,6.8,927.0,,1480.7,,1017.2,1.4,10.0,5.0,36.0,9.7,34.9,0.0,0.0,0.0,0.0,93,,375,78,0.7,0.0,216,14.4,6.4,-0.7
2022-11-07,St. Gallen,7.23,4.1,35.16,,30.89,12.89,10.2,13.6,7.8,7.1,15.9,0.8,59.6,7.4,929.0,,1511.1,,1019.4,2.4,8.9,8.6,32.0,8.6,31.0,0.0,0.0,0.0,0.0,100,,428,90,1.3,0.0,210,9.8,1.8,-1.3
2022-11-08,St. Gallen,19.03,6.29,32.4,,44.84,26.05,10.6,14.8,5.4,6.2,17.0,0.4,51.6,6.6,926.2,,1486.8,,1016.3,1.2,7.9,4.3,28.4,7.8,28.1,0.0,0.0,0.0,0.0,93,,349,74,0.8,0.0,172,9.4,1.4,-1.3
2022-11-09,St. Gallen,14.44,8.92,30.57,,38.75,21.83,10.7,14.1,8.0,9.2,14.3,3.7,69.3,8.8,927.4,,1498.0,,1017.7,1.9,9.1,6.8,32.8,8.9,32.0,140.0,7.4,4.2,0.0,35,,0,0,1.1,0.0,188,9.3,1.3,4.0
2022-11-10,St. Gallen,9.34,6.07,26.78,,27.7,14.17,8.0,9.9,5.0,6.1,12.6,0.9,93.5,10.0,937.2,,1575.3,,1028.2,1.2,5.6,4.3,20.2,5.6,20.2,0.0,0.0,3.2,0.0,61,,173,38,0.4,0.0,135,12.0,4.0,3.1
2022-11-11,St. Gallen,12.21,8.64,17.62,,23.99,17.24,5.0,7.6,2.3,5.0,9.5,-0.7,98.7,8.6,942.0,,1607.5,,1033.3,0.7,3.1,2.5,11.2,3.0,10.8,0.0,0.0,0.0,0.0,52,,30,7,0.3,0.0,76,15.0,7.0,0.0
2022-11-12,St. Gallen,14.43,11.54,15.68,,22.74,13.77,4.5,6.7,3.1,5.3,9.4,2.0,99.9,8.4,940.0,,1589.5,,1031.3,0.7,2.7,2.5,9.7,2.6,9.4,0.0,0.3,0.1,0.0,50,,21,5,0.3,0.0,104,15.5,7.5,0.1
2022-11-13,St. Gallen,9.05,7.35,11.94,,18.55,11.97,3.3,5.4,1.0,3.7,5.3,-0.3,99.6,7.7,930.6,,1505.9,,1021.1,0.8,5.5,2.9,19.8,5.3,19.1,0.0,0.2,0.4,0.0,22,,0,0,0.3,0.0,45,16.7,8.7,0.4
2022-11-14,St. Gallen,10.1,5.34,28.92,,39.54,21.23,9.0,12.7,3.2,6.2,12.1,1.8,65.9,7.4,926.8,,1488.2,,1017.0,2.4,10.4,8.6,37.4,10.0,36.0,540.0,3.6,3.6,0.0,24,,11,3,1.1,0.0,156,11.0,3.0,3.4
2022-11-15,St. Gallen,11.71,6.22,28.93,,42.73,32.09,9.5,14.4,5.8,6.8,12.9,0.5,62.2,7.3,921.0,,1438.2,,1010.8,1.7,10.3,6.1,37.1,10.0,36.0,230.0,3.8,0.0,0.0,58,,150,34,1.0,0.0,163,10.5,2.5,-0.5
2022-11-16,St. Gallen,8.56,5.33,29.25,,31.73,11.95,8.3,10.9,6.4,6.1,12.0,0.7,77.8,8.5,915.2,,1383.7,,1004.5,2.1,7.8,7.6,28.1,7.4,26.6,0.0,0.9,4.0,0.0,55,,113,26,0.7,0.0,203,11.7,3.7,3.7
2022-11-17,St. Gallen,7.19,4.13,33.03,,29.42,14.29,8.8,12.1,5.7,7.0,12.9,3.2,73.3,8.2,910.8,,1345.8,,999.8,2.8,16.9,10.1,60.8,16.2,58.3,0.0,13.7,6.7,0.0,45,,131,30,1.0,0.0,220,11.2,3.2,6.4
2022-11-18,St. Gallen,5.79,3.58,35.53,,22.42,10.05,5.4,6.6,3.5,4.4,7.1,1.8,86.0,7.7,916.0,,1383.8,,1005.3,3.6,16.6,13.0,59.8,16.6,59.8,0.0,4.7,12.4,0.0,30,,0,0,0.6,0.0,229,14.6,6.6,12.3
2022-11-19,St. Gallen,6.2,4.22,34.46,,20.01,7.21,4.6,6.5,2.5,3.6,9.1,-1.0,79.7,6.8,920.8,,1424.5,,1010.5,2.0,7.9,7.2,28.4,7.7,27.7,0.0,0.1,0.1,0.0,55,,132,31,0.5,0.0,233,15.4,7.4,-0.2
2022-11-20,St. Gallen,6.34,4.52,32.59,,13.18,4.28,3.7,5.8,1.3,2.5,7.6,0.2,77.8,6.2,922.8,,1439.3,,1012.7,3.0,11.6,10.8,41.8,11.1,40.0,0.0,2.0,1.9,0.0,55,,187,44,0.6,0.0,231,16.3,8.3,1.6
2022-11-21,St. Gallen,7.42,4.13,35.69,,27.14,13.42,4.3,7.2,2.4,3.1,10.1,-1.0,76.7,6.4,915.1,,1374.2,,1004.4,2.9,11.7,10.4,42.1,11.3,40.7,0.0,4.3,0.7,0.0,60,,191,45,0.7,0.0,227,15.7,7.7,0.4
2022-11-22,St. Gallen,6.55,3.85,36.47,,24.7,8.36,3.9,5.2,2.5,2.9,4.1,0.5,82.3,6.6,912.3,,1348.3,,1001.4,2.7,8.9,9.7,32.0,8.8,31.7,0.0,1.4,5.1,0.0,23,,0,0,0.6,0.0,213,16.1,8.1,5.0
2022-11-23,St. Gallen,7.86,4.15,34.3,,27.47,14.49,4.1,6.7,1.0,2.1,9.4,-3.7,74.2,6.1,915.9,,1380.4,,1005.3,2.1,15.8,7.6,56.9,14.8,53.3,0.0,1.8,1.8,0.0,84,,371,90,0.4,0.0,213,15.9,7.9,1.2
2022-11-24,St. Gallen,6.69,4.29,36.5,,30.81,13.09,5.1,6.3,3.2,2.4,5.6,-1.5,76.4,6.7,925.6,,1467.1,,1015.7,2.6,12.1,9.4,43.6,11.7,42.1,0.0,3.8,3.8,0.0,28,,92,23,0.7,0.0,204,14.9,6.9,3.6
2022-11-25,St. Gallen,7.81,4.58,33.2,,36.21,20.78,5.8,8.8,2.9,4.0,9.9,-0.1,72.8,6.6,929.9,,1506.1,,1020.3,2.1,10.1,7.6,36.4,9.6,34.6,0.0,3.1,3.1,0.0,30,,2,0,0.8,0.0,218,14.2,6.2,3.0
2022-11-26,St. Gallen,9.98,7.35,28.16,,27.24,12.58,3.4,5.6,1.1,0.9,7.1,-4.1,87.5,6.8,938.4,,1572.5,,1029.5,1.3,5.2,4.7,18.7,5.0,18.0,0.0,0.0,0.0,0.0,44,,147,37,0.3,0.0,146,16.6,8.6,-0.2
2022-11-27,St. Gallen,10.42,7.91,23.5,,31.8,17.75,2.4,7.2,-2.3,-0.7,6.0,-6.7,74.6,5.3,932.4,,1518.7,,1023.1,0.6,3.7,2.2,13.3,3.6,13.0,0.0,0.0,0.0,0.0,73,,267,67,0.1,0.0,153,17.6,9.6,-0.4
2022-11-28,St. Gallen,10.34,6.11,36.13,,45.8,27.98,6.8,8.9,3.9,5.0,8.9,1.2,57.8,5.7,924.3,,1460.5,,1014.3,1.6,7.1,5.8,25.6,6.8,24.5,0.0,0.9,0.2,0.0,29,,0,0,0.9,0.0,214,13.2,5.2,0.0
2022-11-29,St. Gallen,7.38,4.95,33.73,,24.97,9.82,3.9,4.9,2.6,3.5,5.6,2.2,91.7,7.4,926.0,,1467.5,,1016.1,1.6,4.8,5.8,17.3,4.7,16.9,0.0,11.1,9.3,0.0,13,,0,0,0.4,0.0,204,16.1,8.1,9.3
2022-11-30,St. Gallen,11.16,8.09,26.26,,27.3,17.83,1.5,3.0,0.1,1.6,2.8,0.3,97.7,6.7,928.4,,1481.6,,1018.7,1.8,6.0,6.5,21.6,5.9,21.2,0.0,0.3,2.8,0.0,3,,0,0,0.3,0.0,17,18.5,10.5,2.8
2022-12-01,St. Gallen,18.68,14.67,21.66,,25.72,19.36,0.3,0.9,-0.2,0.5,1.1,0.1,96.9,6.1,929.0,,1483.8,,1019.4,1.6,4.4,5.8,15.8,4.2,15.1,0.0,0.0,0.0,0.0,4,,0,0,0.3,0.0,16,19.7,11.7,0.0
2022-12-02,St. Gallen,16.87,13.11,21.2,,28.21,16.3,0.3,2.0,-1.3,-0.8,2.5,-4.9,91.6,5.7,926.2,,1460.0,,1016.4,0.8,3.3,2.9,11.9,3.2,11.5,0.0,0.0,0.0,0.0,13,,0,0,0.3,0.0,207,19.7,11.7,0.0
2022-12-03,St. Gallen,13.41,10.51,19.03,,24.7,15.72,-1.1,-0.2,-1.9,-0.7,-0.1,-2.0,99.4,5.6,923.2,,1431.3,,1013.1,1.3,3.8,4.7,13.7,3.7,13.3,0.0,0.0,0.0,0.0,6,,0,0,0.3,0.0,31,21.1,13.1,0.0
2022-12-04,St. Gallen,12.36,10.19,13.93,,19.6,11.54,-0.6,-0.1,-1.2,0.0,0.8,-0.6,99.8,5.8,921.1,,1414.7,,1010.9,1.1,4.8,4.0,17.3,4.5,16.2,0.0,0.3,0.0,0.0,8,,0,0,0.3,0.0,27,20.6,12.6,0.0
2022-12-05,St. Gallen,7.55,5.14,34.66,,36.92,13.48,1.7,3.3,-0.6,0.2,2.6,-4.9,84.8,5.9,927.6,,1475.7,,1017.9,2.3,9.6,8.3,34.6,9.4,33.8,0.0,1.7,2.0,0.0,15,,0,0,0.4,0.0,183,18.3,10.3,1.9
2022-12-06,St. Gallen,14.77,10.41,27.46,,40.31,26.67,0.1,2.0,-1.7,-1.8,4.2,-6.8,90.8,5.6,926.5,,1462.3,,1016.7,0.8,3.1,2.9,11.2,3.0,10.8,0.0,0.0,0.0,0.0,66,,302,81,0.0,0.0,135,19.9,11.9,-0.2
2022-12-07,St. Gallen,13.78,11.09,21.93,,30.09,14.53,0.1,0.8,-0.6,0.0,1.5,-0.5,94.3,5.8,924.7,,1446.7,,1014.7,0.8,2.8,2.9,10.1,2.7,9.7,0.0,0.3,0.3,0.0,10,,0,0,0.3,0.0,233,19.9,11.9,0.3
2022-12-08,St. Gallen,16.73,12.6,27.08,,35.16,15.69,-0.4,1.1,-1.5,-0.8,4.4,-4.9,87.1,5.2,918.3,,1391.2,,1007.9,0.9,3.4,3.2,12.2,3.3,11.9,0.0,0.0,0.0,0.0,53,,154,42,0.1,0.0,90,20.4,12.4,-0.1
2022-12-09,St. Gallen,16.26,12.88,22.21,,33.44,21.78,-1.0,-0.4,-1.4,-0.7,0.4,-1.8,98.0,5.5,912.0,,1335.2,,1001.0,0.7,2.5,2.5,9.0,2.5,9.0,0.0,2.4,1.7,0.0,8,,0,0,0.3,0.0,45,21.0,13.0,1.7
2022-12-10,St. Gallen,11.51,9.45,24.58,,27.23,17.4,-1.9,-0.5,-3.9,-1.3,-0.4,-2.3,98.6,5.2,915.5,,1363.3,,1004.8,0.9,3.3,3.2,11.9,3.2,11.5,0.0,12.6,8.7,0.0,9,,0,0,0.3,0.0,360,21.9,13.9,8.7
2022-12-11,St. Gallen,13.15,10.39,33.17,,29.65,9.43,-5.6,-3.6,-8.1,-2.6,-1.1,-4.9,87.3,3.5,918.0,,1376.5,,1007.6,1.0,4.1,3.6,14.8,4.0,14.4,0.0,0.3,4.9,14.0,47,,211,58,0.1,0.0,108,25.6,17.6,4.8
2022-12-12,St. Gallen,13.95,11.05,32.5,,45.48,22.86,-7.1,-5.6,-10.0,-3.9,-1.2,-6.3,87.5,3.1,918.6,,1378.3,,1008.2,0.9,3.5,3.2,12.6,3.5,12.6,0.0,0.0,0.0,10.0,56,,202,56,0.0,0.0,149,27.1,19.1,-0.1
2022-12-13,St. Gallen,16.16,12.64,29.08,,41.52,14.66,-7.4,-5.5,-9.1,-2.7,-1.6,-4.4,96.4,3.4,914.7,,1344.2,,1003.9,0.8,2.9,2.9,10.4,2.8,10.1,0.0,0.5,0.3,7.0,23,,0,0,0.2,0.0,39,27.4,19.4,0.3
2022-12-14,St. Gallen,19.17,14.37,33.75,,62.55,58.59,1.1,8.0,-5.7,0.0,2.1,-2.2,93.6,6.3,910.6,,1327.2,,999.5,1.3,8.7,4.7,31.3,8.5,30.6,0.0,5.9,5.7,6.0,22,,14,4,0.4,0.0,214,18.9,10.9,5.7
2022-12-15,St. Gallen,13.52,11.3,21.47,,39.03,38.47,-0.5,1.5,-2.1,-0.1,0.9,-1.4,100.0,5.9,912.5,,1341.2,,1001.6,1.2,3.5,4.3,12.6,3.4,12.2,0.0,3.3,0.9,0.0,15,,0,0,0.3,0.0,37,20.5,12.5,0.9
2022-12-16,St. Gallen,14.4,11.68,22.4,,36.45,20.78,-2.6,-0.9,-4.2,-1.6,-0.3,-2.4,98.8,5.0,918.7,,1388.9,,1008.3,1.0,3.7,3.6,13.3,3.6,13.0,0.0,5.6,8.4,1.0,15,,0,0,0.2,0.0,21,22.6,14.6,8.4
2022-12-17,St. Gallen,21.74,18.74,29.23,,40.7,15.46,-4.5,-3.9,-5.3,-2.4,-1.2,-3.2,98.1,4.3,931.1,,1488.2,,1021.6,0.7,2.7,2.5,9.7,2.6,9.4,0.0,0.0,0.0,6.0,22,,0,0,0.2,0.0,34,24.5,16.5,0.0
2022-12-18,St. Gallen,21.98,19.42,26.46,,38.09,11.78,-5.2,0.0,-6.3,-3.1,-0.6,-4.3,97.9,4.1,935.8,,1526.0,,1026.7,0.4,2.1,1.4,7.6,2.0,7.2,0.0,0.0,0.0,3.0,32,,0,0,0.2,0.0,90,25.2,17.2,0.0
2022-12-19,St. Gallen,9.58,6.38,36.19,,59.6,40.49,5.5,9.4,-0.5,1.0,3.2,-1.3,55.7,4.9,934.8,,1547.4,,1025.6,1.4,5.3,5.0,19.1,5.2,18.7,0.0,0.0,0.0,1.0,40,,4,1,0.6,0.0,146,14.5,6.5,-0.1
2022-12-20,St. Gallen,9.01,5.61,36.48,,60.35,56.87,8.4,11.3,4.7,4.8,9.0,1.9,52.9,5.8,930.1,,1514.9,,1020.5,1.7,7.5,6.1,27.0,7.1,25.6,0.0,0.0,0.0,0.0,30,,43,12,1.0,0.0,171,11.6,3.6,-0.2
2022-12-21,St. Gallen,8.11,4.74,35.6,,41.57,22.7,8.6,11.2,6.6,6.7,8.6,4.3,73.2,8.1,927.0,,1488.7,,1017.2,2.3,9.7,8.3,34.9,9.4,33.8,0.0,2.4,2.0,0.0,12,,0,0,1.0,0.0,205,11.4,3.4,1.9
2022-12-22,St. Gallen,7.04,3.78,36.32,,21.82,9.3,9.0,11.1,7.1,7.0,11.3,4.3,66.2,7.6,923.9,,1462.1,,1013.8,4.2,22.0,15.1,79.2,21.5,77.4,0.0,0.8,0.9,0.0,31,,56,16,1.3,0.0,237,11.0,3.0,0.8
2022-12-23,St. Gallen,4.6,2.88,35.39,,14.06,5.5,10.1,11.4,9.1,8.7,9.5,7.4,81.5,10.1,922.4,,1452.2,,1012.3,5.2,18.5,18.7,66.6,17.0,61.2,0.0,12.1,8.2,0.0,11,,0,0,1.1,0.0,229,9.9,1.9,8.1
2022-12-24,St. Gallen,6.11,4.37,37.04,,19.82,5.2,6.8,9.7,5.7,5.9,7.9,4.7,87.6,8.6,928.4,,1495.8,,1018.7,2.7,12.3,9.7,44.3,11.6,41.8,0.0,7.2,11.2,0.0,12,,0,0,0.7,0.0,191,13.2,5.2,11.2
2022-12-25,St. Gallen,8.07,5.9,19.88,,28.61,18.38,9.2,13.3,4.9,6.0,11.8,2.0,77.4,8.9,928.1,,1499.8,,1018.4,1.3,8.1,4.7,29.2,7.7,27.7,0.0,0.0,0.2,0.0,59,,315,89,0.3,0.0,186,10.8,2.8,0.0
